type,subtype,epc_score,immo_status,postalcode,district,province,region
HOUSE,HOUSE,C,FOR_SALE,3001,24000,20001,2000
HOUSE,HOUSE,B,FOR_SALE,3090,23000,20001,2000
HOUSE,HOUSE,C,FOR_SALE,9890,44000,40000,2000
HOUSE,HOUSE,C,FOR_SALE,7170,52000,50000,3000
HOUSE,HOUSE,B,FOR_SALE,8820,31000,30000,2000
HOUSE,HOUSE,F,FOR_SALE,1500,23000,20001,2000
HOUSE,HOUSE,F,FOR_SALE,4100,62000,62000,3000
HOUSE,HOUSE,B,FOR_SALE,2070,11002,11002,2000
HOUSE,HOUSE,D,FOR_SALE,9000,44000,40000,2000
HOUSE,VILLA,C,FOR_SALE,5362,91000,90000,3000
HOUSE,VILLA,C,FOR_SALE,5590,91000,90000,3000
HOUSE,HOUSE,G,FOR_SALE,4170,62000,62000,3000
HOUSE,HOUSE,F,FOR_SALE,3620,73000,70000,2000
HOUSE,TOWN_HOUSE,B,FOR_SALE,1700,23000,20001,2000
HOUSE,HOUSE,E,FOR_SALE,2390,11002,11002,2000
HOUSE,HOUSE,B,FOR_SALE,2540,11002,11002,2000
HOUSE,HOUSE,E,FOR_SALE,7618,57081,50000,3000
HOUSE,VILLA,C,FOR_SALE,7712,54007,50000,3000
HOUSE,HOUSE,B,FOR_SALE,9450,41000,40000,2000
HOUSE,MIXED_USE_BUILDING,C,FOR_SALE,1080,21000,400001,4000
HOUSE,HOUSE,F,FOR_SALE,1840,23000,20001,2000
HOUSE,HOUSE,B,FOR_SALE,1370,25072,20002,3000
HOUSE,APARTMENT_BLOCK,B,FOR_SALE,4000,62000,62000,3000
HOUSE,MANSION,E,FOR_SALE,1800,23000,20001,2000
HOUSE,HOUSE,B,FOR_SALE,3000,24000,20001,2000
HOUSE,HOUSE,B,FOR_SALE,4020,62000,62000,3000
HOUSE,HOUSE,C,FOR_SALE,9255,42000,40000,2000
HOUSE,HOUSE,B,FOR_SALE,2550,11002,11002,2000
HOUSE,HOUSE,G,FOR_SALE,1428,25072,20002,3000
HOUSE,HOUSE,E,FOR_SALE,1770,23000,20001,2000
HOUSE,BUNGALOW,F,FOR_SALE,9100,46000,40000,2000
HOUSE,HOUSE,F,FOR_SALE,1500,23000,20001,2000
HOUSE,HOUSE,E,FOR_SALE,1500,23000,20001,2000
HOUSE,HOUSE,D,FOR_SALE,1502,23000,20001,2000
HOUSE,HOUSE,E,FOR_SALE,1180,21000,400001,4000
HOUSE,HOUSE,B,FOR_SALE,9700,45000,40000,2000
HOUSE,HOUSE,F,FOR_SALE,1970,23000,20001,2000
HOUSE,HOUSE,E,FOR_SALE,1970,23000,20001,2000
HOUSE,HOUSE,B,FOR_SALE,1970,23000,20001,2000
HOUSE,HOUSE,F,FOR_SALE,6980,83000,80000,3000
HOUSE,VILLA,B,FOR_SALE,5000,92000,90000,3000
HOUSE,VILLA,C,FOR_SALE,7700,54007,50000,3000
HOUSE,HOUSE,C,FOR_SALE,1170,21000,400001,4000
HOUSE,HOUSE,B,FOR_SALE,9255,42000,40000,2000
HOUSE,HOUSE,B,FOR_SALE,1020,21000,400001,4000
HOUSE,HOUSE,B,FOR_SALE,2200,13000,11002,2000
HOUSE,HOUSE,F,FOR_SALE,3520,71000,70000,2000
HOUSE,HOUSE,D,FOR_SALE,1390,25072,20002,3000
HOUSE,HOUSE,D,FOR_SALE,9750,45000,40000,2000
HOUSE,HOUSE,C,FOR_SALE,1731,23000,20001,2000
HOUSE,HOUSE,E,FOR_SALE,1750,23000,20001,2000
HOUSE,MIXED_USE_BUILDING,F,FOR_SALE,1750,23000,20001,2000
HOUSE,HOUSE,F,FOR_SALE,2500,12000,11002,2000
HOUSE,HOUSE,E,FOR_SALE,8301,31000,30000,2000
HOUSE,HOUSE,F,FOR_SALE,1030,21000,400001,4000
HOUSE,HOUSE,D,FOR_SALE,3110,24000,20001,2000
HOUSE,COUNTRY_COTTAGE,E,FOR_SALE,9700,45000,40000,2000
HOUSE,HOUSE,E,FOR_SALE,3600,71000,70000,2000
HOUSE,HOUSE,B,FOR_SALE,2650,11002,11002,2000
HOUSE,VILLA,B,FOR_SALE,9840,44000,40000,2000
HOUSE,CASTLE,D,FOR_SALE,1730,23000,20001,2000
HOUSE,MANSION,B,FOR_SALE,9700,45000,40000,2000
HOUSE,VILLA,C,FOR_SALE,9700,45000,40000,2000
HOUSE,HOUSE,C,FOR_SALE,1325,25072,20002,3000
HOUSE,HOUSE,B,FOR_SALE,1170,21000,400001,4000
HOUSE,MANSION,D,FOR_SALE,9620,41000,40000,2000
HOUSE,HOUSE,D,FOR_SALE,9840,44000,40000,2000
HOUSE,APARTMENT_BLOCK,E,FOR_SALE,1081,21000,400001,4000
HOUSE,HOUSE,C,FOR_SALE,1800,23000,20001,2000
HOUSE,COUNTRY_COTTAGE,D,FOR_SALE,7860,55040,50000,3000
HOUSE,MIXED_USE_BUILDING,D,FOR_SALE,7860,55040,50000,3000
HOUSE,BUNGALOW,D,FOR_SALE,9250,42000,40000,2000
HOUSE,VILLA,C,FOR_SALE,1850,23000,20001,2000
HOUSE,HOUSE,D,FOR_SALE,1640,23000,20001,2000
HOUSE,VILLA,B,FOR_SALE,8530,34000,30000,2000
HOUSE,HOUSE,E,FOR_SALE,1731,23000,20001,2000
HOUSE,APARTMENT_BLOCK,F,FOR_SALE,1081,21000,400001,4000
HOUSE,VILLA,F,FOR_SALE,2547,11002,11002,2000
HOUSE,HOUSE,B,FOR_SALE,8020,31000,30000,2000
HOUSE,HOUSE,F,FOR_SALE,9255,42000,40000,2000
HOUSE,HOUSE,B,FOR_SALE,2820,12000,11002,2000
HOUSE,HOUSE,E,FOR_SALE,9700,45000,40000,2000
HOUSE,VILLA,E,FOR_SALE,9820,44000,40000,2000
HOUSE,MANSION,F,FOR_SALE,5660,93000,90000,3000
HOUSE,MIXED_USE_BUILDING,G,FOR_SALE,7943,51004,50000,3000
HOUSE,EXCEPTIONAL_PROPERTY,C,FOR_SALE,2018,11002,11002,2000
HOUSE,VILLA,F,FOR_SALE,8300,31000,30000,2000
HOUSE,HOUSE,F,FOR_SALE,2650,11002,11002,2000
HOUSE,HOUSE,E,FOR_SALE,1180,21000,400001,4000
HOUSE,HOUSE,B,FOR_SALE,2000,11002,11002,2000
HOUSE,EXCEPTIONAL_PROPERTY,C,FOR_SALE,1480,25072,20002,3000
HOUSE,COUNTRY_COTTAGE,C,FOR_SALE,9990,43000,40000,2000
HOUSE,MIXED_USE_BUILDING,C,FOR_SALE,2390,11002,11002,2000
HOUSE,HOUSE,E,FOR_SALE,9000,44000,40000,2000
HOUSE,VILLA,E,FOR_SALE,8300,31000,30000,2000
HOUSE,HOUSE,B,FOR_SALE,8500,34000,30000,2000
HOUSE,HOUSE,D,FOR_SALE,7711,54007,50000,3000
HOUSE,MIXED_USE_BUILDING,C,FOR_SALE,9500,41000,40000,2000
HOUSE,VILLA,D,FOR_SALE,3270,24000,20001,2000
HOUSE,VILLA,E,FOR_SALE,8930,34000,30000,2000
HOUSE,HOUSE,D,FOR_SALE,6700,81001,80000,3000
HOUSE,VILLA,E,FOR_SALE,1330,25072,20002,3000
HOUSE,APARTMENT_BLOCK,D,FOR_SALE,6000,52000,50000,3000
HOUSE,VILLA,D,FOR_SALE,1730,23000,20001,2000
HOUSE,HOUSE,C,FOR_SALE,2960,11002,11002,2000
HOUSE,HOUSE,G,FOR_SALE,7943,51004,50000,3000
HOUSE,HOUSE,C,FOR_SALE,1380,25072,20002,3000
HOUSE,VILLA,D,FOR_SALE,2360,13000,11002,2000
HOUSE,HOUSE,B,FOR_SALE,8300,31000,30000,2000
HOUSE,HOUSE,C,FOR_SALE,8300,31000,30000,2000
HOUSE,VILLA,D,FOR_SALE,1731,23000,20001,2000
HOUSE,VILLA,A+,FOR_SALE,6700,81001,80000,3000
HOUSE,HOUSE,E,FOR_SALE,9570,45000,40000,2000
HOUSE,HOUSE,B,FOR_SALE,9571,45000,40000,2000
HOUSE,HOUSE,B,FOR_SALE,8340,31000,30000,2000
HOUSE,VILLA,F,FOR_SALE,2970,11002,11002,2000
HOUSE,HOUSE,D,FOR_SALE,4051,62000,62000,3000
HOUSE,HOUSE,E,FOR_SALE,1050,21000,400001,4000
HOUSE,HOUSE,F,FOR_SALE,1840,23000,20001,2000
HOUSE,VILLA,D,FOR_SALE,8670,38000,30000,2000
HOUSE,EXCEPTIONAL_PROPERTY,C,FOR_SALE,1600,23000,20001,2000
HOUSE,HOUSE,D,FOR_SALE,2040,11002,11002,2000
HOUSE,HOUSE,E,FOR_SALE,9070,44000,40000,2000
HOUSE,HOUSE,D,FOR_SALE,9140,46000,40000,2000
HOUSE,HOUSE,C,FOR_SALE,2240,11002,11002,2000
HOUSE,VILLA,B,FOR_SALE,1367,25072,20002,3000
HOUSE,VILLA,C,FOR_SALE,8583,34000,30000,2000
HOUSE,HOUSE,E,FOR_SALE,1150,21000,400001,4000
HOUSE,MIXED_USE_BUILDING,E,FOR_SALE,1500,23000,20001,2000
HOUSE,EXCEPTIONAL_PROPERTY,F,FOR_SALE,1500,23000,20001,2000
HOUSE,EXCEPTIONAL_PROPERTY,B,FOR_SALE,1502,23000,20001,2000
HOUSE,MANSION,E,FOR_SALE,2018,11002,11002,2000
HOUSE,HOUSE,C,FOR_SALE,1040,21000,400001,4000
HOUSE,VILLA,F,FOR_SALE,3080,24000,20001,2000
HOUSE,HOUSE,A+,FOR_SALE,6700,81001,80000,3000
HOUSE,EXCEPTIONAL_PROPERTY,C,FOR_SALE,4140,62000,62000,3000
HOUSE,VILLA,B,FOR_SALE,7890,51004,50000,3000
HOUSE,HOUSE,D,FOR_SALE,6762,85000,80000,3000
HOUSE,HOUSE,G,FOR_SALE,5060,92000,90000,3000
HOUSE,HOUSE,E,FOR_SALE,6762,85000,80000,3000
HOUSE,HOUSE,C,FOR_SALE,2300,13000,11002,2000
HOUSE,HOUSE,C,FOR_SALE,3300,24000,20001,2000
HOUSE,HOUSE,D,FOR_SALE,2400,13000,11002,2000
HOUSE,HOUSE,B,FOR_SALE,6280,52000,50000,3000
HOUSE,HOUSE,D,FOR_SALE,1982,23000,20001,2000
HOUSE,HOUSE,F,FOR_SALE,1982,23000,20001,2000
HOUSE,HOUSE,D,FOR_SALE,2560,12000,11002,2000
HOUSE,MIXED_USE_BUILDING,B,FOR_SALE,9300,41000,40000,2000
HOUSE,HOUSE,B,FOR_SALE,1800,23000,20001,2000
HOUSE,HOUSE,D,FOR_SALE,2650,11002,11002,2000
HOUSE,VILLA,B,FOR_SALE,1340,25072,20002,3000
HOUSE,VILLA,B,FOR_SALE,1342,25072,20002,3000
HOUSE,VILLA,E,FOR_SALE,1700,23000,20001,2000
HOUSE,VILLA,F,FOR_SALE,1180,21000,400001,4000
HOUSE,EXCEPTIONAL_PROPERTY,B,FOR_SALE,1050,21000,400001,4000
HOUSE,EXCEPTIONAL_PROPERTY,B,FOR_SALE,2000,11002,11002,2000
HOUSE,MANSION,C,FOR_SALE,2000,11002,11002,2000
HOUSE,MANSION,C,FOR_SALE,8000,31000,30000,2000
HOUSE,VILLA,C,FOR_SALE,1600,23000,20001,2000
HOUSE,VILLA,D,FOR_SALE,8501,34000,30000,2000
HOUSE,VILLA,D,FOR_SALE,9630,45000,40000,2000
HOUSE,HOUSE,D,FOR_SALE,1150,21000,400001,4000
HOUSE,TOWN_HOUSE,D,FOR_SALE,5590,91000,90000,3000
HOUSE,HOUSE,C,FOR_SALE,4460,62000,62000,3000
HOUSE,HOUSE,C,FOR_SALE,9700,45000,40000,2000
HOUSE,HOUSE,B,FOR_SALE,4900,63000,62000,3000
HOUSE,MIXED_USE_BUILDING,F,FOR_SALE,4000,62000,62000,3000
HOUSE,HOUSE,B,FOR_SALE,6280,52000,50000,3000
HOUSE,HOUSE,B,FOR_SALE,2400,13000,11002,2000
HOUSE,HOUSE,F,FOR_SALE,2170,11002,11002,2000
HOUSE,HOUSE,B,FOR_SALE,4700,63000,62000,3000
HOUSE,HOUSE,E,FOR_SALE,2650,11002,11002,2000
HOUSE,VILLA,F,FOR_SALE,8300,31000,30000,2000
HOUSE,HOUSE,B,FOR_SALE,8300,31000,30000,2000
HOUSE,HOUSE,B,FOR_SALE,1050,21000,400001,4000
HOUSE,HOUSE,E,FOR_SALE,2000,11002,11002,2000
HOUSE,HOUSE,C,FOR_SALE,2018,11002,11002,2000
HOUSE,MIXED_USE_BUILDING,F,FOR_SALE,2000,11002,11002,2000
HOUSE,MIXED_USE_BUILDING,C,FOR_SALE,4630,62000,62000,3000
HOUSE,APARTMENT_BLOCK,B,FOR_SALE,7536,57081,50000,3000
HOUSE,HOUSE,E,FOR_SALE,5590,91000,90000,3000
HOUSE,APARTMENT_BLOCK,F,FOR_SALE,4020,62000,62000,3000
HOUSE,FARMHOUSE,E,FOR_SALE,4860,63000,62000,3000
HOUSE,VILLA,D,FOR_SALE,8570,34000,30000,2000
HOUSE,HOUSE,C,FOR_SALE,8570,34000,30000,2000
HOUSE,HOUSE,E,FOR_SALE,2490,13000,11002,2000
HOUSE,HOUSE,E,FOR_SALE,3970,71000,70000,2000
HOUSE,HOUSE,F,FOR_SALE,2431,13000,11002,2000
HOUSE,VILLA,A+,FOR_SALE,5560,91000,90000,3000
HOUSE,HOUSE,E,FOR_SALE,9300,41000,40000,2000
HOUSE,HOUSE,E,FOR_SALE,9050,44000,40000,2000
HOUSE,VILLA,D,FOR_SALE,9031,44000,40000,2000
HOUSE,HOUSE,D,FOR_SALE,1310,25072,20002,3000
HOUSE,VILLA,D,FOR_SALE,2560,12000,11002,2000
HOUSE,VILLA,D,FOR_SALE,5580,91000,90000,3000
HOUSE,VILLA,D,FOR_SALE,1390,25072,20002,3000
HOUSE,VILLA,B,FOR_SALE,2650,11002,11002,2000
HOUSE,APARTMENT_BLOCK,B,FOR_SALE,1020,21000,400001,4000
HOUSE,EXCEPTIONAL_PROPERTY,B,FOR_SALE,8670,38000,30000,2000
HOUSE,VILLA,E,FOR_SALE,3990,72000,70000,2000
HOUSE,VILLA,C,FOR_SALE,2630,11002,11002,2000
HOUSE,VILLA,A+,FOR_SALE,5560,91000,90000,3000
HOUSE,HOUSE,B,FOR_SALE,2400,13000,11002,2000
HOUSE,EXCEPTIONAL_PROPERTY,D,FOR_SALE,5580,91000,90000,3000
HOUSE,HOUSE,B,FOR_SALE,9660,45000,40000,2000
HOUSE,APARTMENT_BLOCK,E,FOR_SALE,5300,92000,90000,3000
HOUSE,HOUSE,C,FOR_SALE,7750,57081,50000,3000
HOUSE,APARTMENT_BLOCK,C,FOR_SALE,9280,42000,40000,2000
HOUSE,HOUSE,E,FOR_SALE,3071,24000,20001,2000
HOUSE,HOUSE,B,FOR_SALE,3080,24000,20001,2000
HOUSE,HOUSE,G,FOR_SALE,4654,63000,62000,3000
HOUSE,HOUSE,E,FOR_SALE,9931,44000,40000,2000
HOUSE,HOUSE,C,FOR_SALE,3012,24000,20001,2000
HOUSE,HOUSE,E,FOR_SALE,4020,62000,62000,3000
HOUSE,HOUSE,E,FOR_SALE,3582,71000,70000,2000
HOUSE,HOUSE,B,FOR_SALE,8530,34000,30000,2000
HOUSE,HOUSE,A,FOR_SALE,1360,25072,20002,3000
HOUSE,HOUSE,C,FOR_SALE,3920,72000,70000,2000
HOUSE,HOUSE,D,FOR_SALE,8530,34000,30000,2000
HOUSE,HOUSE,F,FOR_SALE,2560,12000,11002,2000
HOUSE,HOUSE,D,FOR_SALE,2220,12000,11002,2000
HOUSE,HOUSE,D,FOR_SALE,3460,24000,20001,2000
HOUSE,HOUSE,F,FOR_SALE,3500,71000,70000,2000
HOUSE,HOUSE,B,FOR_SALE,8620,38000,30000,2000
HOUSE,VILLA,D,FOR_SALE,1410,25072,20002,3000
HOUSE,HOUSE,C,FOR_SALE,1630,23000,20001,2000
HOUSE,HOUSE,G,FOR_SALE,6042,52000,50000,3000
HOUSE,HOUSE,E,FOR_SALE,9260,42000,40000,2000
HOUSE,HOUSE,B,FOR_SALE,2970,11002,11002,2000
HOUSE,HOUSE,C,FOR_SALE,9340,41000,40000,2000
HOUSE,VILLA,E,FOR_SALE,3012,24000,20001,2000
HOUSE,HOUSE,F,FOR_SALE,2480,13000,11002,2000
HOUSE,VILLA,G,FOR_SALE,6250,52000,50000,3000
HOUSE,HOUSE,E,FOR_SALE,1470,25072,20002,3000
HOUSE,HOUSE,E,FOR_SALE,9620,41000,40000,2000
HOUSE,HOUSE,F,FOR_SALE,2220,12000,11002,2000
HOUSE,HOUSE,E,FOR_SALE,1050,21000,400001,4000
HOUSE,HOUSE,C,FOR_SALE,7500,57081,50000,3000
HOUSE,APARTMENT_BLOCK,D,FOR_SALE,6020,52000,50000,3000
HOUSE,TOWN_HOUSE,B,FOR_SALE,2610,11002,11002,2000
HOUSE,HOUSE,F,FOR_SALE,3140,24000,20001,2000
HOUSE_GROUP,HOUSE_GROUP,C,FOR_SALE,3360,24000,20001,2000
HOUSE,VILLA,G,FOR_SALE,6230,52000,50000,3000
HOUSE,HOUSE,F,FOR_SALE,8970,33000,30000,2000
HOUSE,EXCEPTIONAL_PROPERTY,C,FOR_SALE,9280,42000,40000,2000
HOUSE,HOUSE,C,FOR_SALE,2870,12000,11002,2000
HOUSE,HOUSE,B,FOR_SALE,2880,12000,11002,2000
HOUSE,HOUSE,F,FOR_SALE,2970,11002,11002,2000
HOUSE,VILLA,D,FOR_SALE,2900,11002,11002,2000
HOUSE,HOUSE,B,FOR_SALE,9200,42000,40000,2000
HOUSE,HOUSE,E,FOR_SALE,3300,24000,20001,2000
HOUSE,HOUSE,F,FOR_SALE,9280,42000,40000,2000
HOUSE,HOUSE,C,FOR_SALE,2860,12000,11002,2000
HOUSE,APARTMENT_BLOCK,G,FOR_SALE,1300,25072,20002,3000
HOUSE,HOUSE,G,FOR_SALE,5101,92000,90000,3000
HOUSE,VILLA,E,FOR_SALE,7760,57081,50000,3000
HOUSE,HOUSE,E,FOR_SALE,8433,35013,30000,2000
HOUSE,HOUSE,E,FOR_SALE,8793,34000,30000,2000
HOUSE,HOUSE,F,FOR_SALE,4101,62000,62000,3000
HOUSE,HOUSE,D,FOR_SALE,3300,24000,20001,2000
HOUSE,HOUSE,F,FOR_SALE,4020,62000,62000,3000
HOUSE,HOUSE,F,FOR_SALE,2460,13000,11002,2000
HOUSE,BUNGALOW,G,FOR_SALE,5543,91000,90000,3000
HOUSE,HOUSE,B,FOR_SALE,9600,45000,40000,2000
HOUSE,HOUSE,D,FOR_SALE,8720,37000,30000,2000
HOUSE,MANSION,D,FOR_SALE,4000,62000,62000,3000
HOUSE,HOUSE,B,FOR_SALE,2820,12000,11002,2000
HOUSE,HOUSE,C,FOR_SALE,2800,12000,11002,2000
HOUSE,MIXED_USE_BUILDING,F,FOR_SALE,9620,41000,40000,2000
HOUSE,MIXED_USE_BUILDING,E,FOR_SALE,8000,31000,30000,2000
HOUSE,HOUSE,D,FOR_SALE,9992,43000,40000,2000
HOUSE,APARTMENT_BLOCK,D,FOR_SALE,5300,92000,90000,3000
HOUSE_GROUP,HOUSE_GROUP,B,FOR_SALE,8820,31000,30000,2000
HOUSE,HOUSE,B,FOR_SALE,9990,43000,40000,2000
HOUSE,HOUSE,E,FOR_SALE,8583,34000,30000,2000
HOUSE,HOUSE,F,FOR_SALE,8800,36000,30000,2000
HOUSE,HOUSE,E,FOR_SALE,1420,25072,20002,3000
HOUSE,HOUSE,E,FOR_SALE,1440,25072,20002,3000
HOUSE,HOUSE,E,FOR_SALE,4420,62000,62000,3000
HOUSE,HOUSE,D,FOR_SALE,4102,62000,62000,3000
HOUSE,HOUSE,G,FOR_SALE,4800,63000,62000,3000
HOUSE,HOUSE,D,FOR_SALE,4860,63000,62000,3000
HOUSE,HOUSE,B,FOR_SALE,5600,93000,90000,3000
HOUSE,HOUSE,G,FOR_SALE,6440,56000,50000,3000
HOUSE,HOUSE,G,FOR_SALE,7370,53053,50000,3000
HOUSE,HOUSE,F,FOR_SALE,5600,93000,90000,3000
HOUSE,MANSION,G,FOR_SALE,7340,53053,50000,3000
HOUSE,HOUSE,G,FOR_SALE,4460,62000,62000,3000
HOUSE,HOUSE,E,FOR_SALE,4020,62000,62000,3000
HOUSE,TOWN_HOUSE,C,FOR_SALE,8940,33000,30000,2000
HOUSE,APARTMENT_BLOCK,F,FOR_SALE,9620,41000,40000,2000
HOUSE,VILLA,B,FOR_SALE,8300,31000,30000,2000
HOUSE,HOUSE,F,FOR_SALE,5600,93000,90000,3000
HOUSE,HOUSE,E,FOR_SALE,8610,32000,30000,2000
HOUSE_GROUP,HOUSE_GROUP,B,FOR_SALE,1450,25072,20002,3000
HOUSE,HOUSE,G,FOR_SALE,5030,92000,90000,3000
HOUSE,HOUSE,B,FOR_SALE,9300,41000,40000,2000
HOUSE,HOUSE,B,FOR_SALE,9160,46000,40000,2000
HOUSE,HOUSE,D,FOR_SALE,8000,31000,30000,2000
HOUSE,HOUSE,B,FOR_SALE,8550,34000,30000,2000
HOUSE,HOUSE,C,FOR_SALE,8552,34000,30000,2000
HOUSE,HOUSE,E,FOR_SALE,4624,62000,62000,3000
HOUSE,HOUSE,G,FOR_SALE,5540,91000,90000,3000
HOUSE,HOUSE,F,FOR_SALE,7100,55040,50000,3000
HOUSE,HOUSE,G,FOR_SALE,7134,56000,50000,3000
HOUSE,HOUSE,E,FOR_SALE,7190,55040,50000,3000
HOUSE,HOUSE,B,FOR_SALE,9340,41000,40000,2000
HOUSE,HOUSE,F,FOR_SALE,4000,62000,62000,3000
HOUSE,HOUSE,E,FOR_SALE,5580,91000,90000,3000
HOUSE,HOUSE,G,FOR_SALE,4920,62000,62000,3000
HOUSE,HOUSE,G,FOR_SALE,5190,92000,90000,3000
HOUSE,HOUSE,D,FOR_SALE,6900,83000,80000,3000
HOUSE,HOUSE,E,FOR_SALE,7300,53053,50000,3000
HOUSE,HOUSE,E,FOR_SALE,7700,54007,50000,3000
HOUSE,MIXED_USE_BUILDING,E,FOR_SALE,1400,25072,20002,3000
HOUSE,VILLA,B,FOR_SALE,8930,34000,30000,2000
HOUSE,APARTMENT_BLOCK,B,FOR_SALE,9140,46000,40000,2000
HOUSE_GROUP,HOUSE_GROUP,F,FOR_SALE,8755,37000,30000,2000
HOUSE,HOUSE,C,FOR_SALE,8690,38000,30000,2000
HOUSE,HOUSE,G,FOR_SALE,5540,91000,90000,3000
HOUSE,HOUSE,G,FOR_SALE,6560,56000,50000,3000
HOUSE,HOUSE,C,FOR_SALE,8200,31000,30000,2000
HOUSE,HOUSE,C,FOR_SALE,5651,93000,90000,3000
HOUSE,CHALET,G,FOR_SALE,5377,91000,90000,3000
HOUSE,HOUSE,E,FOR_SALE,5580,91000,90000,3000
HOUSE,HOUSE,E,FOR_SALE,7520,57081,50000,3000
HOUSE,HOUSE,G,FOR_SALE,5650,93000,90000,3000
HOUSE,HOUSE,C,FOR_SALE,6890,84000,80000,3000
HOUSE,HOUSE,D,FOR_SALE,6900,83000,80000,3000
HOUSE,HOUSE,G,FOR_SALE,6997,83000,80000,3000
HOUSE,HOUSE,G,FOR_SALE,7040,53053,50000,3000
HOUSE,HOUSE,D,FOR_SALE,4102,62000,62000,3000
HOUSE,HOUSE,F,FOR_SALE,7100,55040,50000,3000
HOUSE,MIXED_USE_BUILDING,G,FOR_SALE,4800,63000,62000,3000
HOUSE,APARTMENT_BLOCK,G,FOR_SALE,4020,62000,62000,3000
HOUSE,HOUSE,E,FOR_SALE,4300,64074,62000,3000
HOUSE,HOUSE,E,FOR_SALE,9660,45000,40000,2000
HOUSE,MIXED_USE_BUILDING,D,FOR_SALE,4101,62000,62000,3000
HOUSE,HOUSE,E,FOR_SALE,8310,31000,30000,2000
HOUSE,HOUSE,F,FOR_SALE,4031,62000,62000,3000
HOUSE,HOUSE,G,FOR_SALE,4280,64074,62000,3000
HOUSE,HOUSE,F,FOR_SALE,3590,71000,70000,2000
HOUSE,HOUSE,F,FOR_SALE,4000,62000,62000,3000
HOUSE,HOUSE,D,FOR_SALE,2940,11002,11002,2000
HOUSE,HOUSE,C,FOR_SALE,3440,24000,20001,2000
HOUSE,HOUSE,F,FOR_SALE,9880,44000,40000,2000
HOUSE,HOUSE,C,FOR_SALE,1030,21000,400001,4000
HOUSE,HOUSE,F,FOR_SALE,4101,62000,62000,3000
HOUSE,HOUSE,G,FOR_SALE,7370,53053,50000,3000
HOUSE,CHALET,D,FOR_SALE,6940,83000,80000,3000
HOUSE,HOUSE,G,FOR_SALE,7160,52000,50000,3000
HOUSE,HOUSE,F,FOR_SALE,7012,53053,50000,3000
HOUSE,HOUSE,E,FOR_SALE,7971,51004,50000,3000
HOUSE,HOUSE,D,FOR_SALE,9600,45000,40000,2000
HOUSE,HOUSE,F,FOR_SALE,6560,56000,50000,3000
HOUSE,HOUSE,G,FOR_SALE,7370,53053,50000,3000
HOUSE,HOUSE,E,FOR_SALE,6747,85000,80000,3000
HOUSE,HOUSE,E,FOR_SALE,7130,56000,50000,3000
HOUSE,HOUSE,F,FOR_SALE,7340,53053,50000,3000
HOUSE,HOUSE,E,FOR_SALE,4020,62000,62000,3000
HOUSE,TOWN_HOUSE,E,FOR_SALE,5500,91000,90000,3000
HOUSE,TOWN_HOUSE,F,FOR_SALE,5530,91000,90000,3000
HOUSE,HOUSE,G,FOR_SALE,4860,63000,62000,3000
HOUSE,HOUSE,F,FOR_SALE,4870,62000,62000,3000
HOUSE,APARTMENT_BLOCK,F,FOR_SALE,4870,62000,62000,3000
HOUSE,MIXED_USE_BUILDING,E,FOR_SALE,6041,52000,50000,3000
HOUSE,HOUSE,E,FOR_SALE,6280,52000,50000,3000
HOUSE,HOUSE,E,FOR_SALE,6534,56000,50000,3000
HOUSE,HOUSE,D,FOR_SALE,6812,85000,80000,3000
HOUSE,HOUSE,F,FOR_SALE,8210,31000,30000,2000
HOUSE,HOUSE,C,FOR_SALE,4102,62000,62000,3000
HOUSE,MIXED_USE_BUILDING,G,FOR_SALE,4100,62000,62000,3000
HOUSE,HOUSE,E,FOR_SALE,4030,62000,62000,3000
HOUSE,VILLA,E,FOR_SALE,7800,51004,50000,3000
HOUSE,HOUSE,C,FOR_SALE,4610,62000,62000,3000
HOUSE,HOUSE,G,FOR_SALE,6941,83000,80000,3000
HOUSE,HOUSE,D,FOR_SALE,4020,62000,62000,3000
HOUSE,HOUSE,E,FOR_SALE,7130,56000,50000,3000
HOUSE,APARTMENT_BLOCK,E,FOR_SALE,4020,62000,62000,3000
HOUSE,HOUSE,G,FOR_SALE,4030,62000,62000,3000
HOUSE,HOUSE,E,FOR_SALE,4821,63000,62000,3000
HOUSE,HOUSE,E,FOR_SALE,8210,31000,30000,2000
HOUSE,HOUSE,G,FOR_SALE,4800,63000,62000,3000
HOUSE,HOUSE,E,FOR_SALE,7000,53053,50000,3000
HOUSE,HOUSE,D,FOR_SALE,4041,62000,62000,3000
HOUSE,HOUSE,F,FOR_SALE,4020,62000,62000,3000
HOUSE,HOUSE,D,FOR_SALE,7033,53053,50000,3000
HOUSE,HOUSE,E,FOR_SALE,5000,92000,90000,3000
HOUSE,HOUSE,G,FOR_SALE,7080,53053,50000,3000
HOUSE,HOUSE,G,FOR_SALE,7130,56000,50000,3000
HOUSE,HOUSE,F,FOR_SALE,7370,53053,50000,3000
HOUSE,HOUSE,D,FOR_SALE,8430,35013,30000,2000
HOUSE,HOUSE,F,FOR_SALE,8800,36000,30000,2000
HOUSE,HOUSE,C,FOR_SALE,9400,41000,40000,2000
HOUSE,HOUSE,D,FOR_SALE,4100,62000,62000,3000
HOUSE,HOUSE,G,FOR_SALE,4460,62000,62000,3000
HOUSE,HOUSE,E,FOR_SALE,4460,62000,62000,3000
HOUSE,HOUSE,D,FOR_SALE,6230,52000,50000,3000
